Pixels, Value
0, 0
0.1, 0
0.2, 0
0.3, 0
0.4, 0
0.5, 0
0.6, 0
0.7, 0
0.8, 0
0.9, 0
1, 0
1.1, 0
1.2, 0
1.3, 0
1.4, 0
1.5, 0
1.6, 0
1.7, 0
1.8, 0
1.9, 0
2, 0
2.1, 0
2.2, 0
2.3, 0
2.4, 0
2.5, 0
2.6, 0
2.7, 0
2.8, 0
2.9, 0
3, 0
3.1, 0
3.2, 0
3.3, 0
3.4, 0
3.5, 0
3.6, 0
3.7, 0
3.8, 0
3.9, 0
4, 0
4.1, 0
4.2, 0
4.3, 0
4.4, 0
4.5, 0
4.6, 1.4472515879411
4.7, 1.4472515879411
4.8, 1.4472515879411
4.9, 1.4472515879411
5, 1.4472515879411
5.1, 1.4472515879411
5.2, 1.4472515879411
5.3, 1.4472515879411
5.4, 1.4472515879411
5.5, 3.26188705796462
5.6, 3.26188705796462
5.7, 3.26188705796462
5.8, 3.26188705796462
5.9, 3.26188705796462
6, 3.26188705796462
6.1, 3.26188705796462
6.2, 3.26188705796462
6.3, 3.26188705796462
6.4, 3.26188705796462
6.5, 3.26188705796462
6.6, 3.09244880852332
6.7, 3.09244880852332
6.8, 3.09244880852332
6.9, 3.09244880852332
7, 3.09244880852332
7.1, 3.09244880852332
7.2, 3.09244880852332
7.3, 3.09244880852332
7.4, 3.09244880852332
7.5, 3.28778461030813
7.6, 3.28778461030813
7.7, 3.28778461030813
7.8, 3.28778461030813
7.9, 3.28778461030813
8, 3.28778461030813
8.1, 3.28778461030813
8.2, 3.28778461030813
8.3, 3.28778461030813
8.4, 3.28778461030813
8.5, 3.28778461030813
8.6, 4.17512710145804
8.7, 4.17512710145804
8.8, 4.17512710145804
8.9, 4.17512710145804
9, 4.17512710145804
9.1, 4.17512710145804
9.2, 4.17512710145804
9.3, 4.17512710145804
9.4, 4.17512710145804
9.5, 7.25874263631381
9.6, 7.25874263631381
9.7, 7.25874263631381
9.8, 7.25874263631381
9.9, 7.25874263631381
10, 7.25874263631381
10.1, 7.25874263631381
10.2, 7.25874263631381
10.3, 7.25874263631381
10.4, 7.25874263631381
10.5, 7.25874263631381
10.6, 9.06293878291203
10.7, 9.06293878291203
10.8, 9.06293878291203
10.9, 9.06293878291203
11, 9.06293878291203
11.1, 9.06293878291203
11.2, 9.06293878291203
11.3, 9.06293878291203
11.4, 9.06293878291203
11.5, 9.61562065579341
11.6, 9.61562065579341
11.7, 9.61562065579341
11.8, 9.61562065579341
11.9, 9.61562065579341
12, 9.61562065579341
12.1, 9.61562065579341
12.2, 9.61562065579341
12.3, 9.61562065579341
12.4, 9.61562065579341
12.5, 9.61562065579341
12.6, 8.27276230210524
12.7, 8.27276230210524
12.8, 8.27276230210524
12.9, 8.27276230210524
13, 8.27276230210524
13.1, 8.27276230210524
13.2, 8.27276230210524
13.3, 8.27276230210524
