Pixels, Value
26.9, 0.325661426974969
27, 0.325661426974969
27.1, 0.325661426974969
27.2, 0.325661426974969
27.3, 0.325661426974969
27.4, 0.325661426974969
27.5, 0.325661426974969
27.6, 0.325661426974969
27.7, 0.325661426974969
27.8, 0.325661426974969
27.9, 0.325661426974969
28, 0.325284320993264
28.1, 0.320637402121932
28.2, 0.320637402121932
28.3, 0.320637402121932
28.4, 0.320637402121932
28.5, 0.320637402121932
28.6, 0.320637402121932
28.7, 0.320637402121932
28.8, 0.320637402121932
28.9, 0.320637402121932
29, 0.320637402121932
29.1, 0.320637402121932
29.2, 0.319919684285784
29.3, 0.319919684285784
29.4, 0.319919684285784
29.5, 0.319919684285784
29.6, 0.319919684285784
29.7, 0.319919684285784
29.8, 0.319919684285784
29.9, 0.322559426157718
30, 0.322559426157718
30.1, 0.322559426157718
30.2, 0.322559426157718
30.3, 0.322559426157718
30.4, 0.322559426157718
30.5, 0.322839214466725
30.6, 0.322839214466725
30.7, 0.322839214466725
30.8, 0.322839214466725
30.9, 0.322839214466725
31, 0.322839214466725
31.1, 0.322839214466725
31.2, 0.322839214466725
31.3, 0.322839214466725
31.4, 0.322839214466725
31.5, 0.322839214466725
31.6, 0.328641780701347
31.7, 0.328933733719441
31.8, 0.328933733719441
31.9, 0.328933733719441
32, 0.328933733719441
32.1, 0.328933733719441
32.2, 0.328933733719441
32.3, 0.328933733719441
32.4, 0.328933733719441
32.5, 0.328933733719441
32.6, 0.328933733719441
32.7, 0.328933733719441
32.8, 0.328933733719441
32.9, 0.331269357864195
33, 0.331269357864195
33.1, 0.331269357864195
33.2, 0.331269357864195
33.3, 0.336670488698937
33.4, 0.336670488698937
33.5, 0.336670488698937
33.6, 0.336670488698937
33.7, 0.336670488698937
33.8, 0.336670488698937
33.9, 0.336670488698937
34, 0.336670488698937
34.1, 0.337619336007743
34.2, 0.337619336007743
34.3, 0.337619336007743
34.4, 0.337619336007743
34.5, 0.337619336007743
34.6, 0.337619336007743
34.7, 0.337619336007743
34.8, 0.337619336007743
34.9, 0.337619336007743
35, 0.337619336007743
35.1, 0.338483030352938
35.2, 0.338483030352938
35.3, 0.338483030352938
35.4, 0.33830055971663
35.5, 0.33830055971663
35.6, 0.33830055971663
35.7, 0.33830055971663
35.8, 0.33830055971663
35.9, 0.33830055971663
36, 0.33830055971663
36.1, 0.33830055971663
36.2, 0.33830055971663
36.3, 0.33830055971663
36.4, 0.33830055971663
36.5, 0.33830055971663
36.6, 0.337643665425918
36.7, 0.337643665425918
36.8, 0.339650842425315
36.9, 0.339650842425315
37, 0.339650842425315
37.1, 0.339650842425315
37.2, 0.339650842425315
37.3, 0.339650842425315
37.4, 0.339650842425315
37.5, 0.339650842425315
37.6, 0.339650842425315
37.7, 0.339650842425315
37.8, 0.343117784515184
37.9, 0.343117784515184
38, 0.343117784515184
38.1, 0.343117784515184
38.2, 0.343117784515184
38.3, 0.343117784515184
38.4, 0.343117784515184
38.5, 0.347071314968542
38.6, 0.347071314968542
38.7, 0.347071314968542
38.8, 0.347071314968542
38.9, 0.347071314968542
39, 0.34716863264124
39.1, 0.34716863264124
39.2, 0.34716863264124
39.3, 0.34716863264124
39.4, 0.34716863264124
39.5, 0.34716863264124
39.6, 0.34716863264124
39.7, 0.34716863264124
39.8, 0.34716863264124
39.9, 0.34716863264124
40, 0.34716863264124
40.1, 0.34716863264124
40.2, 0.34716863264124
40.3, 0.344991149714621
40.4, 0.344991149714621
40.5, 0.344991149714621
40.6, 0.344991149714621
40.7, 0.344991149714621
40.8, 0.344991149714621
40.9, 0.344991149714621
41, 0.344991149714621
41.1, 0.344991149714621
41.2, 0.344991149714621
41.3, 0.344991149714621
41.4, 0.344991149714621
41.5, 0.350039503985833
41.6, 0.350039503985833
41.7, 0.350039503985833
41.8, 0.350039503985833
41.9, 0.350039503985833
42, 0.35142628082178
42.1, 0.35142628082178
42.2, 0.35142628082178
42.3, 0.35142628082178
42.4, 0.35142628082178
42.5, 0.35142628082178
42.6, 0.35142628082178
42.7, 0.352618422312332
42.8, 0.352618422312332
42.9, 0.352618422312332
43, 0.352618422312332
43.1, 0.352618422312332
43.2, 0.352618422312332
43.3, 0.352618422312332
43.4, 0.352618422312332
43.5, 0.352618422312332
43.6, 0.352618422312332
43.7, 0.352216986912452
43.8, 0.352216986912452
43.9, 0.352630587021419
44, 0.352630587021419
44.1, 0.352630587021419
44.2, 0.352630587021419
44.3, 0.352630587021419
44.4, 0.352630587021419
44.5, 0.352630587021419
44.6, 0.352630587021419
44.7, 0.352630587021419
44.8, 0.352630587021419
44.9, 0.352630587021419
45, 0.352630587021419
45.1, 0.352630587021419
45.2, 0.355173011220656
45.3, 0.355173011220656
45.4, 0.355173011220656
45.5, 0.356730093983825
45.6, 0.356730093983825
45.7, 0.356730093983825
45.8, 0.356730093983825
45.9, 0.356730093983825
46, 0.356730093983825
46.1, 0.356730093983825
46.2, 0.356730093983825
46.3, 0.356730093983825
46.4, 0.356681435147476
46.5, 0.356681435147476
46.6, 0.356681435147476
46.7, 0.356681435147476
46.8, 0.356681435147476
46.9, 0.356681435147476
47, 0.356681435147476
47.1, 0.356681435147476
