Pixels, Value
141.5, 62208
141.6, 62208
141.7, 61440
141.8, 61440
141.9, 61440
142, 61440
142.1, 61440
142.2, 61440
142.3, 61440
142.4, 61440
142.5, 61440
142.6, 61440
142.7, 61184
142.8, 61184
142.9, 61184
143, 61184
143.1, 61184
143.2, 61184
143.3, 61184
143.4, 61184
143.5, 61184
143.6, 61184
143.7, 60160
143.8, 60160
143.9, 60160
144, 60160
144.1, 60160
144.2, 60160
144.3, 60160
144.4, 60160
144.5, 60160
144.6, 60160
144.7, 60224
144.8, 60224
144.9, 60224
145, 60224
145.1, 60224
145.2, 60224
145.3, 60224
145.4, 60224
145.5, 60224
145.6, 60224
145.7, 60864
145.8, 60864
145.9, 60864
146, 60864
146.1, 60864
146.2, 60864
146.3, 60864
146.4, 60864
146.5, 60864
146.6, 60864
146.7, 60608
146.8, 60608
146.9, 60608
147, 60608
147.1, 60608
147.2, 60608
147.3, 60608
147.4, 60608
147.5, 60608
147.6, 60608
147.7, 60864
147.8, 60864
147.9, 60864
148, 60864
148.1, 60864
148.2, 60864
148.3, 60864
148.4, 60864
148.5, 60864
148.6, 60864
148.7, 60544
148.8, 60544
148.9, 60544
149, 60544
149.1, 60544
149.2, 60544
149.3, 60544
149.4, 60544
149.5, 60544
149.6, 60544
149.7, 60736
149.8, 60736
149.9, 60736
150, 60736
150.1, 60736
150.2, 60736
150.3, 60736
150.4, 60736
150.5, 60736
150.6, 60736
150.7, 60672
150.8, 60672
150.9, 60672
151, 60672
151.1, 60672
151.2, 60672
151.3, 60672
151.4, 60672
151.5, 60672
151.6, 60672
151.7, 60416
151.8, 60416
151.9, 60416
152, 60416
152.1, 60416
152.2, 60416
152.3, 60416
152.4, 60416
152.5, 60416
152.6, 60416
152.7, 60608
152.8, 60608
152.9, 60608
153, 60608
153.1, 60608
153.2, 60608
153.3, 60608
153.4, 60608
153.5, 60608
153.6, 60608
153.7, 60224
153.8, 60224
153.9, 60224
154, 60224
154.1, 60224
154.2, 60224
154.3, 60224
154.4, 60224
154.5, 60224
154.6, 60224
154.7, 59840
154.8, 59840
154.9, 59840
155, 59840
155.1, 59840
155.2, 59840
155.3, 59840
155.4, 59840
155.5, 59840
155.6, 59840
155.7, 57216
155.8, 57216
155.9, 57216
156, 57216
156.1, 57216
156.2, 57216
156.3, 57216
156.4, 57216
156.5, 57216
156.6, 57216
156.7, 61632
156.8, 61632
156.9, 61632
157, 61632
157.1, 61632
157.2, 61632
157.3, 61632
157.4, 61632
157.5, 61632
157.6, 61632
157.7, 60736
157.8, 60736
157.9, 60736
158, 60736
158.1, 60736
158.2, 60736
158.3, 60736
158.4, 60736
158.5, 60736
158.6, 60736
158.7, 60864
158.8, 60864
158.9, 60864
159, 60864
159.1, 60864
159.2, 60864
159.3, 60864
159.4, 60864
159.5, 60864
159.6, 60864
159.7, 61184
159.8, 61184
159.9, 61184
160, 61184
160.1, 61184
160.2, 61184
160.3, 61184
160.4, 61184
160.5, 61184
160.6, 61184
160.7, 61312
160.8, 61312
160.9, 61312
161, 61312
161.1, 61312
161.2, 61312
161.3, 61312
161.4, 61312
161.5, 61312
161.6, 61312
161.7, 59904
161.8, 59904
161.9, 59904
162, 59904
162.1, 59904
162.2, 59904
162.3, 59904
162.4, 59904
162.5, 59904
162.6, 59904
162.7, 60480
162.8, 60480
162.9, 60480
163, 60480
163.1, 60480
163.2, 60480
163.3, 60480
163.4, 60480
163.5, 60480
163.6, 60480
163.7, 60352
163.8, 60352
163.9, 60352
164, 60352
164.1, 60352
164.2, 60352
164.3, 60352
164.4, 60352
164.5, 60352
164.6, 60352
164.7, 60992
164.8, 60992
164.9, 60992
165, 60992
165.1, 60992
165.2, 60992
165.3, 60992
165.4, 60992
165.5, 60992
165.6, 60992
165.7, 59904
165.8, 59904
165.9, 59904
166, 59904
166.1, 59904
166.2, 59904
166.3, 59904
166.4, 59904
166.5, 59904
166.6, 59904
166.7, 61632
166.8, 61632
166.9, 61632
167, 61632
167.1, 61632
167.2, 61632
167.3, 61632
167.4, 61632
167.5, 61632
167.6, 61632
167.7, 60864
167.8, 60864
167.9, 60864
168, 60864
168.1, 60864
168.2, 60864
168.3, 60864
168.4, 60864
168.5, 60864
168.6, 60864
168.7, 61120
168.8, 61120
168.9, 61120
169, 61120
169.1, 61120
169.2, 61120
169.3, 61120
169.4, 61120
169.5, 61120
169.6, 61120
169.7, 60480
169.8, 60480
169.9, 60480
170, 60480
170.1, 60480
170.2, 60480
170.3, 60480
170.4, 60480
170.5, 60480
170.6, 60480
170.7, 60928
170.8, 60928
170.9, 60928
171, 60928
171.1, 60928
171.2, 60928
171.3, 60928
171.4, 60928
171.5, 60928
171.6, 60928
171.7, 61632
171.8, 61632
171.9, 61632
172, 61632
172.1, 61632
172.2, 61632
172.3, 61632
172.4, 61632
172.5, 61632
172.6, 61632
172.7, 60032
172.8, 60032
172.9, 60032
173, 60032
173.1, 60032
173.2, 60032
173.3, 60032
173.4, 60032
173.5, 60032
173.6, 60032
173.7, 61312
173.8, 61312
173.9, 61312
174, 61312
174.1, 61312
174.2, 61312
174.3, 61312
174.4, 61312
174.5, 61312
174.6, 61312
174.7, 60352
174.8, 60352
174.9, 60352
175, 60352
175.1, 60352
175.2, 60352
175.3, 60352
175.4, 60352
175.5, 60352
175.6, 60352
175.7, 61440
175.8, 61440
175.9, 61440
176, 61440
176.1, 61440
176.2, 61440
176.3, 61440
176.4, 61440
176.5, 61440
176.6, 61440
176.7, 59200
176.8, 59200
