Pixels, Value
0, 0
0.1, 0
0.2, 0
0.3, 0
0.4, 0
0.5, 0
0.6, 0
0.7, 0
0.8, 0
0.9, 0
1, 0
1.1, 0
1.2, 0
1.3, 0
1.4, 0
1.5, 0.244530007215647
1.6, 0.244530007215647
1.7, 0.244530007215647
1.8, 0.244530007215647
1.9, 0.244530007215647
2, 0.244530007215647
2.1, 0.244530007215647
2.2, 0.244530007215647
2.3, 0.244530007215647
2.4, 0.244530007215647
2.5, 0.244530007215647
2.6, 1.07460875775264
2.7, 1.07460875775264
2.8, 1.07460875775264
2.9, 1.07460875775264
3, 1.07460875775264
3.1, 1.07460875775264
3.2, 1.07460875775264
3.3, 1.07460875775264
3.4, 1.07460875775264
3.5, 1.18559836418445
3.6, 1.18559836418445
3.7, 1.18559836418445
3.8, 1.18559836418445
3.9, 1.18559836418445
4, 1.18559836418445
4.1, 1.18559836418445
4.2, 1.18559836418445
4.3, 1.18559836418445
4.4, 1.18559836418445
4.5, 1.18559836418445
4.6, 0.372391357099093
4.7, 0.372391357099093
4.8, 0.372391357099093
4.9, 0.372391357099093
5, 0.372391357099093
5.1, 0.372391357099093
5.2, 0.372391357099093
5.3, 0.372391357099093
5.4, 0.372391357099093
5.5, 0.593708932964618
5.6, 0.593708932964618
5.7, 0.593708932964618
5.8, 0.593708932964618
5.9, 0.593708932964618
6, 0.593708932964618
6.1, 0.593708932964618
6.2, 0.593708932964618
6.3, 0.593708932964618
6.4, 0.593708932964618
6.5, 0.593708932964618
6.6, 1.2923424665451
6.7, 1.2923424665451
6.8, 1.2923424665451
6.9, 1.2923424665451
7, 1.2923424665451
7.1, 1.2923424665451
7.2, 1.2923424665451
7.3, 1.2923424665451
7.4, 1.2923424665451
7.5, 0.940406719970703
7.6, 0.940406719970703
7.7, 0.940406719970703
7.8, 0.940406719970703
7.9, 0.940406719970703
8, 0.940406719970703
8.1, 0.940406719970703
8.2, 0.940406719970703
8.3, 0.940406719970703
8.4, 0.940406719970703
8.5, 0.940406719970703
8.6, 0.599994484446599
8.7, 0.599994484446599
8.8, 0.599994484446599
8.9, 0.599994484446599
9, 0.599994484446599
9.1, 0.599994484446599
9.2, 0.599994484446599
9.3, 0.599994484446599
9.4, 0.599994484446599
9.5, 0.696758895419194
9.6, 0.696758895419194
9.7, 0.696758895419194
9.8, 0.696758895419194
9.9, 0.696758895419194
10, 0.696758895419194
10.1, 0.696758895419194
10.2, 0.696758895419194
10.3, 0.696758895419194
10.4, 0.696758895419194
10.5, 0.696758895419194
10.6, 1.02129184298882
10.7, 1.02129184298882
10.8, 1.02129184298882
10.9, 1.02129184298882
11, 1.02129184298882
11.1, 1.02129184298882
11.2, 1.02129184298882
11.3, 1.02129184298882
11.4, 1.02129184298882
11.5, 1.0454967298361
11.6, 1.0454967298361
11.7, 1.0454967298361
11.8, 1.0454967298361
11.9, 1.0454967298361
12, 1.0454967298361
12.1, 1.0454967298361
12.2, 1.0454967298361
12.3, 1.0454967298361
12.4, 1.0454967298361
12.5, 1.0454967298361
12.6, 0.480844688371512
12.7, 0.480844688371512
12.8, 0.480844688371512
12.9, 0.480844688371512
13, 0.480844688371512
13.1, 0.480844688371512
13.2, 0.480844688371512
13.3, 0.480844688371512
13.4, 0.480844688371512
13.5, 0.223137077610309
13.6, 0.223137077610309
13.7, 0.223137077610309
13.8, 0.223137077610309
13.9, 0.223137077610309
14, 0.223137077610309
14.1, 0.223137077610309
14.2, 0.223137077610309
14.3, 0.223137077610309
14.4, 0.223137077610309
14.5, 0.223137077610309
14.6, 0.130783579958402
14.7, 0.130783579958402
14.8, 0.130783579958402
14.9, 0.130783579958402
15, 0.130783579958402
15.1, 0.130783579958402
15.2, 0.130783579958402
15.3, 0.130783579958402
15.4, 0.130783579958402
15.5, 0.111596107013409
15.6, 0.111596107013409
15.7, 0.111596107013409
15.8, 0.111596107013409
15.9, 0.111596107013409
16, 0.111596107013409
16.1, 0.111596107013409
16.2, 0.111596107013409
16.3, 0.111596107013409
16.4, 0.111596107013409
16.5, 0.111596107013409
16.6, 0.116337838833149
16.7, 0.116337838833149
16.8, 0.116337838833149
16.9, 0.116337838833149
17, 0.116337838833149
17.1, 0.116337838833149
17.2, 0.116337838833149
17.3, 0.116337838833149
17.4, 0.116337838833149
17.5, 0.128688396131075
17.6, 0.128688396131075
17.7, 0.128688396131075
17.8, 0.128688396131075
17.9, 0.128688396131075
18, 0.128688396131075
18.1, 0.128688396131075
18.2, 0.128688396131075
18.3, 0.128688396131075
18.4, 0.128688396131075
18.5, 0.128688396131075
18.6, 0.115235110502977
18.7, 0.115235110502977
18.8, 0.115235110502977
18.9, 0.115235110502977
19, 0.115235110502977
19.1, 0.115235110502977
19.2, 0.115235110502977
19.3, 0.115235110502977
19.4, 0.115235110502977
19.5, 0.112147471178495
19.6, 0.112147471178495
19.7, 0.112147471178495
19.8, 0.112147471178495
19.9, 0.112147471178495
20, 0.112147471178495
20.1, 0.112147471178495
20.2, 0.112147471178495
20.3, 0.112147471178495
20.4, 0.112147471178495
20.5, 0.112147471178495
20.6, 0.111982061928969
20.7, 0.111982061928969
20.8, 0.111982061928969
20.9, 0.111982061928969
21, 0.111982061928969
21.1, 0.111982061928969
21.2, 0.111982061928969
21.3, 0.111982061928969
21.4, 0.111982061928969
21.5, 0.198877054346525
21.6, 0.198877054346525
21.7, 0.198877054346525
21.8, 0.198877054346525
21.9, 0.198877054346525
22, 0.198877054346525
22.1, 0.198877054346525
22.2, 0.198877054346525
22.3, 0.198877054346525
22.4, 0.198877054346525
